Timestamp,Date,Date UTC,Open,High,Low,Close,Volume
1722971700,06-08-2024,1722971700,207.97,208.18,207.4,208.03,492848
1722972000,06-08-2024,1722972000,208.04,208.67,207.83,208.63,640625
1722972300,06-08-2024,1722972300,208.62,208.7,208.08,208.51,502122
1722972600,06-08-2024,1722972600,208.51,208.59,208.01,208.23,486796
1722972900,06-08-2024,1722972900,208.23,208.29,207.74,207.76,535612
1722973200,06-08-2024,1722973200,207.75,208.12,207.74,207.92,512962
1722973500,06-08-2024,1722973500,207.93,208.34,207.46,207.66,730254
1722973800,06-08-2024,1722973800,207.66,207.8,206.59,206.72,1329545
1722974100,06-08-2024,1722974100,206.74,207.27,206.4,207.13,2923861
1723037400,07-08-2024,1723037400,206.89,209.76,206.41,209.72,5717802
1723037700,07-08-2024,1723037700,209.74,211.49,209.4,211.14,1326475
1723038000,07-08-2024,1723038000,211.15,211.64,210.55,211.39,1208176
1723038300,07-08-2024,1723038300,211.38,212.13,210.93,212,1186555
1723038600,07-08-2024,1723038600,212.02,212.31,211.31,211.76,832042
1723038900,07-08-2024,1723038900,211.77,212.43,211.23,212.4,914267
1723039200,07-08-2024,1723039200,212.43,212.9,211.87,211.9,1063451
1723039500,07-08-2024,1723039500,211.9,212.49,211.76,212.48,701606
1723039800,07-08-2024,1723039800,212.45,212.66,211.87,211.96,692315
1723040100,07-08-2024,1723040100,212,212.21,210.81,210.98,847955
1723040400,07-08-2024,1723040400,210.96,212.13,210.96,211.84,639243
1723040700,07-08-2024,1723040700,211.88,212.17,211.17,211.7,584781
1723041000,07-08-2024,1723041000,211.69,212.44,211.47,212.24,614476
1723041300,07-08-2024,1723041300,212.19,212.56,212.11,212.21,641108
1723041600,07-08-2024,1723041600,212.21,212.87,212.21,212.82,599653
1723041900,07-08-2024,1723041900,212.82,213.36,212.74,213.36,733128
1723042200,07-08-2024,1723042200,213.35,213.47,212.85,213.03,512731
1723042500,07-08-2024,1723042500,213.03,213.23,212.72,213.15,495072
1723042800,07-08-2024,1723042800,213.18,213.31,212.65,213.31,522932
1723043100,07-08-2024,1723043100,213.26,213.54,213.1,213.41,441111
1723043400,07-08-2024,1723043400,213.41,213.59,212.92,213.21,581133
1723043700,07-08-2024,1723043700,213.21,213.4,212.88,213.15,396759
1723044000,07-08-2024,1723044000,213.14,213.25,213.01,213.07,376252
1723044300,07-08-2024,1723044300,213.04,213.26,212.77,213.16,453163
1723044600,07-08-2024,1723044600,213.12,213.4,213.07,213.35,370376
1723044900,07-08-2024,1723044900,213.34,213.64,213.26,213.41,564800
1723045200,07-08-2024,1723045200,213.4,213.4,212.48,212.48,512466
1723045500,07-08-2024,1723045500,212.49,212.56,211.96,212.16,773093
1723045800,07-08-2024,1723045800,212.18,212.7,212.13,212.54,368658
1723046100,07-08-2024,1723046100,212.55,212.64,212.31,212.58,244420
1723046400,07-08-2024,1723046400,212.59,212.59,211.18,211.46,616962
1723046700,07-08-2024,1723046700,211.44,212.1,211.43,211.85,392783
1723047000,07-08-2024,1723047000,211.82,212.27,211.79,212.24,371004
1723047300,07-08-2024,1723047300,212.23,212.34,212,212.17,249811
1723047600,07-08-2024,1723047600,212.16,212.63,211.98,212.57,348566
1723047900,07-08-2024,1723047900,212.59,212.81,212.32,212.59,247888
1723048200,07-08-2024,1723048200,212.6,212.88,212.43,212.85,769391
1723048500,07-08-2024,1723048500,212.84,212.97,212.65,212.65,225656
1723048800,07-08-2024,1723048800,212.68,212.86,212.07,212.11,308201
1723049100,07-08-2024,1723049100,212.14,212.36,211.82,211.89,344430
1723049400,07-08-2024,1723049400,211.91,211.97,211.47,211.5,465501
1723049700,07-08-2024,1723049700,211.51,211.84,211.43,211.55,327911
1723050000,07-08-2024,1723050000,211.54,211.85,211.32,211.51,465271
1723050300,07-08-2024,1723050300,211.48,211.82,211.18,211.18,425230
1723050600,07-08-2024,1723050600,211.18,211.35,210.86,211.27,545574
1723050900,07-08-2024,1723050900,211.25,211.25,210.35,210.84,491858
1723051200,07-08-2024,1723051200,210.86,211.55,210.84,211.53,452484
1723051500,07-08-2024,1723051500,211.54,211.7,210.95,211.04,390720
1723051800,07-08-2024,1723051800,211.04,211.25,210.87,211.08,355802
1723052100,07-08-2024,1723052100,211.07,211.49,210.98,211.25,426070
1723052400,07-08-2024,1723052400,211.26,211.49,211.09,211.28,223500
1723052700,07-08-2024,1723052700,211.27,211.44,210.73,210.82,307411
1723053000,07-08-2024,1723053000,210.85,210.97,210.59,210.79,319421
1723053300,07-08-2024,1723053300,210.81,210.96,210.65,210.93,311054
1723053600,07-08-2024,1723053600,210.9,211.28,210.85,211.11,431687
1723053900,07-08-2024,1723053900,211.08,211.26,210.6,210.8,315053
1723054200,07-08-2024,1723054200,210.82,210.94,210.02,210.37,470607
1723054500,07-08-2024,1723054500,210.36,210.72,210.02,210.34,549431
1723054800,07-08-2024,1723054800,210.36,210.84,210.29,210.8,870110
1723055100,07-08-2024,1723055100,210.8,211.26,210.77,211.06,515066
1723055400,07-08-2024,1723055400,211.02,211.02,210.28,210.37,337737
1723055700,07-08-2024,1723055700,210.36,210.47,209.5,209.61,857440
1723056000,07-08-2024,1723056000,209.63,209.99,209.53,209.63,453955
1723056300,07-08-2024,1723056300,209.59,209.83,209.1,209.47,468822
1723056600,07-08-2024,1723056600,209.47,209.5,209.02,209.2,356854
1723056900,07-08-2024,1723056900,209.21,209.43,208.89,208.94,459772
1723057200,07-08-2024,1723057200,208.95,210.4,208.48,210.37,856077
1723057500,07-08-2024,1723057500,210.38,210.57,210.04,210.3,652772
1723057800,07-08-2024,1723057800,210.3,210.49,209.78,209.93,440835
1723058100,07-08-2024,1723058100,209.95,210.49,209.9,210.42,327061
1723058400,07-08-2024,1723058400,210.43,210.84,210.14,210.45,481288
1723058700,07-08-2024,1723058700,210.45,210.58,210.08,210.52,322436
1723059000,07-08-2024,1723059000,210.55,210.98,210.22,210.75,547569
1723059300,07-08-2024,1723059300,210.73,210.99,210.54,210.65,471464
1723059600,07-08-2024,1723059600,210.66,210.76,210.4,210.57,445089
1723059900,07-08-2024,1723059900,210.57,210.83,210.38,210.67,451282
1723060200,07-08-2024,1723060200,210.68,210.75,209.8,210,1030701
1723060500,07-08-2024,1723060500,210,210.14,209.41,209.86,2411906
1723123800,08-08-2024,1723123800,213.1,213.21,212.1,212.38,2527238
1723124100,08-08-2024,1723124100,212.38,212.61,210.7,211.15,987103
1723124400,08-08-2024,1723124400,211.14,211.36,210.19,210.19,626058
1723124700,08-08-2024,1723124700,210.19,210.49,209.25,209.51,897379
1723125000,08-08-2024,1723125000,209.49,210.17,208.83,210.07,810976
1723125300,08-08-2024,1723125300,210.1,210.74,210.03,210.73,600324
1723125600,08-08-2024,1723125600,210.67,211.71,210.51,211.69,802818
1723125900,08-08-2024,1723125900,211.68,211.86,210.91,211.81,703691
1723126200,08-08-2024,1723126200,211.83,211.89,211.46,211.84,478575
1723126500,08-08-2024,1723126500,211.84,212.23,211.63,212.03,613079
1723126800,08-08-2024,1723126800,212.04,212.09,211.4,211.9,491407
1723127100,08-08-2024,1723127100,211.89,212.62,211.63,212.56,665043
1723127400,08-08-2024,1723127400,212.58,212.68,212.14,212.37,450924
1723127700,08-08-2024,1723127700,212.39,212.59,212.16,212.2,318933
1723128000,08-08-2024,1723128000,212.21,212.5,212.16,212.34,363432
1723128300,08-08-2024,1723128300,212.36,212.9,212.31,212.9,473602
1723128600,08-08-2024,1723128600,212.87,212.99,212.27,212.31,394527
1723128900,08-08-2024,1723128900,212.29,212.36,211.96,212.19,329899
1723129200,08-08-2024,1723129200,212.19,212.21,211.76,212.01,333515
1723129500,08-08-2024,1723129500,211.94,212.09,211.63,211.91,421467
1723129800,08-08-2024,1723129800,211.23,211.44,211.17,211.2,469647
1723130100,08-08-2024,1723130100,211.18,211.65,211.08,211.16,438959
1723130400,08-08-2024,1723130400,211.18,212.08,211.18,212.06,469101
1723130700,08-08-2024,1723130700,212.16,212.38,212.08,212.21,516322
1723131000,08-08-2024,1723131000,212.21,212.68,212.21,212.56,385974
1723131300,08-08-2024,1723131300,212.54,212.58,212.13,212.13,359377
1723131600,08-08-2024,1723131600,212.13,212.16,211.92,212.08,296416
1723131900,08-08-2024,1723131900,212.09,212.11,211.71,211.78,239672
1723132200,08-08-2024,1723132200,211.77,212.28,211.77,212.14,294645
1723132500,08-08-2024,1723132500,212.15,212.46,212.15,212.39,274854
1723132800,08-08-2024,1723132800,212.37,212.49,212.23,212.36,271512
1723133100,08-08-2024,1723133100,212.36,212.85,212.33,212.81,447351
1723133400,08-08-2024,1723133400,212.78,212.91,212.59,212.84,355711
1723133700,08-08-2024,1723133700,212.84,212.99,212.66,212.96,452614
1723134000,08-08-2024,1723134000,212.96,213.18,212.86,213.1,600363
1723134300,08-08-2024,1723134300,213.1,213.46,213.02,213.25,493116
1723134600,08-08-2024,1723134600,213.26,213.27,212.5,212.86,376559
1723134900,08-08-2024,1723134900,212.85,212.95,212.64,212.79,312720
1723135200,08-08-2024,1723135200,212.81,213.04,212.56,212.98,257638
1723135500,08-08-2024,1723135500,212.98,213.33,212.9,213.21,306982
1723135800,08-08-2024,1723135800,213.19,213.44,213.04,213.42,295665
1723136100,08-08-2024,1723136100,213.41,213.47,213.02,213.18,287754
1723136400,08-08-2024,1723136400,213.22,213.31,212.63,212.95,324772
1723136700,08-08-2024,1723136700,212.98,213.33,212.72,213.28,340712
1723137000,08-08-2024,1723137000,213.29,213.38,213.17,213.32,303684
1723137300,08-08-2024,1723137300,213.32,213.91,213.29,213.89,357255
1723137600,08-08-2024,1723137600,213.87,213.96,213.64,213.85,381640
1723137900,08-08-2024,1723137900,213.85,213.99,213.75,213.9,352132
1723138200,08-08-2024,1723138200,213.9,214.2,213.83,214.03,397008
1723138500,08-08-2024,1723138500,214.03,214.1,213.76,213.94,212403
1723138800,08-08-2024,1723138800,213.93,213.98,213.67,213.73,268499
1723139100,08-08-2024,1723139100,213.74,213.89,213.62,213.66,237662
1723139400,08-08-2024,1723139400,213.65,213.73,213.43,213.66,818733
1723139700,08-08-2024,1723139700,213.63,213.69,213.5,213.69,199822
1723140000,08-08-2024,1723140000,213.67,213.76,213.53,213.67,297164
1723140300,08-08-2024,1723140300,213.68,213.84,213.51,213.61,271486
1723140600,08-08-2024,1723140600,213.6,213.66,213.35,213.56,193137
1723140900,08-08-2024,1723140900,213.55,213.79,213.46,213.76,211371
1723141200,08-08-2024,1723141200,213.77,213.8,213.48,213.49,218939
1723141500,08-08-2024,1723141500,213.49,213.58,212.71,212.98,645500
1723141800,08-08-2024,1723141800,213,213.43,212.98,213.18,258920
1723142100,08-08-2024,1723142100,213.17,213.29,212.85,212.88,277582
1723142400,08-08-2024,1723142400,212.91,212.93,212.6,212.75,325663
1723142700,08-08-2024,1723142700,212.74,213.05,212.68,212.83,210754
1723143000,08-08-2024,1723143000,212.85,213,212.7,212.9,249182
1723143300,08-08-2024,1723143300,212.9,213.06,212.82,212.91,230558
1723143600,08-08-2024,1723143600,212.9,212.91,212.54,212.57,273835
1723143900,08-08-2024,1723143900,212.55,213.16,212.38,213.07,345943
1723144200,08-08-2024,1723144200,213.07,213.41,213.04,213.08,404325
1723144500,08-08-2024,1723144500,213.09,213.2,212.96,213.07,292376
1723144800,08-08-2024,1723144800,213.07,213.14,212.71,212.8,354464
1723145100,08-08-2024,1723145100,212.79,212.86,212.12,212.13,610229
1723145400,08-08-2024,1723145400,212.14,212.36,211.88,212.33,655283
1723145700,08-08-2024,1723145700,212.36,212.6,212.03,212.32,491803
1723146000,08-08-2024,1723146000,212.34,213.18,212.33,213.04,498693
1723146300,08-08-2024,1723146300,213.04,213.09,212.55,212.93,441362
1723146600,08-08-2024,1723146600,212.94,213.26,212.61,212.69,827483
1723146900,08-08-2024,1723146900,212.71,213.52,212.51,213.34,1750535
1723210200,09-08-2024,1723210200,212.08,213.32,211.98,213.15,1983071
1723210500,09-08-2024,1723210500,213.17,213.48,212.71,213.38,600522
1723210800,09-08-2024,1723210800,213.35,213.35,212.17,212.26,628527
1723211100,09-08-2024,1723211100,212.27,213.13,212.24,212.87,676455
1723211400,09-08-2024,1723211400,212.92,213.3,212.73,212.86,486314
1723211700,09-08-2024,1723211700,212.9,213.01,212.37,212.53,402844
1723212000,09-08-2024,1723212000,212.58,213.24,212.34,213.17,434613
1723212300,09-08-2024,1723212300,213.18,213.52,213.02,213.48,479217
1723212600,09-08-2024,1723212600,213.46,214.49,213.41,214.39,700430
1723212900,09-08-2024,1723212900,214.37,214.47,214.02,214.25,507300
1723213200,09-08-2024,1723213200,214.18,214.46,214.07,214.35,383494
1723213500,09-08-2024,1723213500,214.33,214.79,214.27,214.7,484743
1723213800,09-08-2024,1723213800,214.71,214.76,214.17,214.28,389690
1723214100,09-08-2024,1723214100,214.29,214.55,213.96,214.21,470294
1723214400,09-08-2024,1723214400,214.26,214.48,213.67,213.83,393806
1723214700,09-08-2024,1723214700,213.79,214.59,213.76,214.42,415632
1723215000,09-08-2024,1723215000,214.44,214.87,214.44,214.82,383731
1723215300,09-08-2024,1723215300,214.79,215.18,214.7,214.76,580575
1723215600,09-08-2024,1723215600,214.82,215.45,214.8,215.43,452954
1723215900,09-08-2024,1723215900,215.42,215.52,214.95,215.1,434361
1723216200,09-08-2024,1723216200,215.09,215.31,214.88,215.21,281329
1723216500,09-08-2024,1723216500,215.22,215.43,215.1,215.3,284462
1723216800,09-08-2024,1723216800,215.34,215.4,215.13,215.34,239242
1723217100,09-08-2024,1723217100,215.34,215.74,215.1,215.13,526912
1723217400,09-08-2024,1723217400,215.12,215.71,215.08,215.66,365296
1723217700,09-08-2024,1723217700,215.66,215.7,215.21,215.34,346587
1723218000,09-08-2024,1723218000,215.35,215.47,215.06,215.11,340568
1723218300,09-08-2024,1723218300,215.12,215.45,215.1,215.2,224375
1723218600,09-08-2024,1723218600,215.24,215.29,214.98,215.21,235971
1723218900,09-08-2024,1723218900,215.21,215.22,214.54,214.71,385290
1723219200,09-08-2024,1723219200,214.7,214.89,214.63,214.72,259338
1723219500,09-08-2024,1723219500,214.76,214.9,214.58,214.72,241961
1723219800,09-08-2024,1723219800,214.71,214.71,214.41,214.54,346316
1723220100,09-08-2024,1723220100,214.54,214.65,214.46,214.6,803198
1723220400,09-08-2024,1723220400,214.61,214.77,214.52,214.54,227250
1723220700,09-08-2024,1723220700,214.56,214.91,214.52,214.53,217388
1723221000,09-08-2024,1723221000,214.53,214.84,214.51,214.7,273997
1723221300,09-08-2024,1723221300,214.69,214.8,214.53,214.75,210923
1723221600,09-08-2024,1723221600,214.72,214.93,214.68,214.85,217062
1723221900,09-08-2024,1723221900,214.85,215.09,214.71,215,302347
1723222200,09-08-2024,1723222200,215,215.27,214.92,215.14,436359
1723222500,09-08-2024,1723222500,215.12,215.45,215,215.43,365345
1723222800,09-08-2024,1723222800,215.44,215.49,215.25,215.45,229617
1723223100,09-08-2024,1723223100,215.45,215.66,215.41,215.64,218135
1723223400,09-08-2024,1723223400,215.65,215.86,215.48,215.85,295702
1723223700,09-08-2024,1723223700,215.83,216.28,215.83,216.2,592259
1723224000,09-08-2024,1723224000,216.14,216.24,215.97,216.06,368904
1723224300,09-08-2024,1723224300,216.08,216.54,215.97,216.54,295509
1723224600,09-08-2024,1723224600,216.54,216.65,216.46,216.63,376306
1723224900,09-08-2024,1723224900,216.63,216.78,216.53,216.62,258583
1723225200,09-08-2024,1723225200,216.62,216.62,216.18,216.26,368392
1723225500,09-08-2024,1723225500,216.27,216.42,215.98,216.13,277317
1723225800,09-08-2024,1723225800,216.13,216.2,215.64,215.76,305214
1723226100,09-08-2024,1723226100,215.78,215.94,215.68,215.92,231997
1723226400,09-08-2024,1723226400,215.93,216.09,215.59,215.97,271724
1723226700,09-08-2024,1723226700,215.96,216.02,215.84,215.98,215804
1723227000,09-08-2024,1723227000,215.96,215.99,215.29,215.41,334946
1723227300,09-08-2024,1723227300,215.42,215.51,215.23,215.42,244916
1723227600,09-08-2024,1723227600,215.44,215.46,215.08,215.08,242881
1723227900,09-08-2024,1723227900,215.07,215.38,214.92,215.28,403287
1723228200,09-08-2024,1723228200,215.27,215.38,215.08,215.1,300570
1723228500,09-08-2024,1723228500,215.1,215.36,214.9,215.29,262371
1723228800,09-08-2024,1723228800,215.28,215.51,215.12,215.18,327883
1723229100,09-08-2024,1723229100,215.16,215.51,215.13,215.47,344338
1723229400,09-08-2024,1723229400,215.47,215.54,215.04,215.28,376736
1723229700,09-08-2024,1723229700,215.28,215.68,215.07,215.61,444963
1723230000,09-08-2024,1723230000,215.6,215.64,215.21,215.26,415238
1723230300,09-08-2024,1723230300,215.26,215.95,215.25,215.91,316624
1723230600,09-08-2024,1723230600,215.91,216.08,215.82,215.92,327060
1723230900,09-08-2024,1723230900,215.94,216.1,215.92,216.09,256372
1723231200,09-08-2024,1723231200,216.08,216.11,215.65,215.94,306161
1723231500,09-08-2024,1723231500,215.94,216.38,215.87,216.29,547975
1723231800,09-08-2024,1723231800,216.26,216.47,216.14,216.2,407088
1723232100,09-08-2024,1723232100,216.2,216.43,216.1,216.24,449468
1723232400,09-08-2024,1723232400,216.27,216.62,216.15,216.25,583601
1723232700,09-08-2024,1723232700,216.25,216.6,216.24,216.31,631715
1723233000,09-08-2024,1723233000,216.31,216.5,215.84,215.96,1060106
1723233300,09-08-2024,1723233300,215.99,216.4,215.34,216.3,2106740
1723469400,12-08-2024,1723469400,216,217.65,215.6,217.62,2023158
1723469700,12-08-2024,1723469700,217.63,217.64,216.38,216.54,837527
1723470000,12-08-2024,1723470000,216.56,216.88,216.26,216.67,638490
1723470300,12-08-2024,1723470300,216.71,217.12,216.66,216.85,617016
1723470600,12-08-2024,1723470600,216.86,217.12,216.68,216.94,481423
1723470900,12-08-2024,1723470900,216.91,217.11,216.74,216.99,501182
1723471200,12-08-2024,1723471200,217.03,217.26,216.88,217.21,576383
1723471500,12-08-2024,1723471500,217.2,217.63,217.02,217.32,528497
1723471800,12-08-2024,1723471800,217.3,217.89,217.28,217.87,526100
1723472100,12-08-2024,1723472100,217.88,218.29,217.66,218.21,646908
1723472400,12-08-2024,1723472400,218.2,218.66,218.18,218.54,622228
1723472700,12-08-2024,1723472700,218.57,218.71,218.28,218.45,546977
1723473000,12-08-2024,1723473000,218.44,218.5,218.15,218.34,458628
1723473300,12-08-2024,1723473300,218.33,218.5,218.2,218.5,411689
1723473600,12-08-2024,1723473600,218.49,218.75,218.31,218.32,491969
1723473900,12-08-2024,1723473900,218.31,219.09,218.3,219.04,521408
1723474200,12-08-2024,1723474200,219.04,219.09,218.78,218.88,481749
1723474500,12-08-2024,1723474500,218.88,218.9,218.55,218.61,339985
1723474800,12-08-2024,1723474800,218.64,219.11,218.62,219.03,357379
1723475100,12-08-2024,1723475100,218.98,219.13,218.81,219.07,367206
1723475400,12-08-2024,1723475400,219.07,219.51,219.01,219.05,583312
1723475700,12-08-2024,1723475700,219.05,219.15,218.8,218.93,417163
1723476000,12-08-2024,1723476000,218.92,218.97,217.18,217.21,732614
1723476300,12-08-2024,1723476300,217.2,217.9,217.15,217.81,569442
1723476600,12-08-2024,1723476600,217.79,217.8,217.42,217.51,881467
1723476900,12-08-2024,1723476900,217.49,217.74,217.35,217.6,334350
1723477200,12-08-2024,1723477200,217.6,217.86,217.42,217.76,300698
1723477500,12-08-2024,1723477500,217.77,218.06,217.57,218.05,330646
1723477800,12-08-2024,1723477800,218.04,218.41,217.97,218.39,374462
1723478100,12-08-2024,1723478100,218.39,218.75,218.33,218.73,308923
1723478400,12-08-2024,1723478400,218.72,218.76,218.39,218.42,296427
1723478700,12-08-2024,1723478700,218.44,218.5,218.11,218.33,222795
1723479000,12-08-2024,1723479000,218.33,218.37,218.11,218.11,263619
1723479300,12-08-2024,1723479300,218.11,218.22,217.92,218.11,250207
1723479600,12-08-2024,1723479600,218.11,218.2,217.87,218.08,202456
1723479900,12-08-2024,1723479900,218.06,218.09,217.8,217.98,306851
1723480200,12-08-2024,1723480200,217.97,218.24,217.95,218.01,225356
1723480500,12-08-2024,1723480500,218,218.28,217.9,218.27,425530
1723480800,12-08-2024,1723480800,218.27,218.34,218.01,218.08,186887
1723481100,12-08-2024,1723481100,218.09,218.31,218.03,218.28,163182
1723481400,12-08-2024,1723481400,218.29,218.29,217.99,218.02,190292
1723481700,12-08-2024,1723481700,218.03,218.09,217.18,217.19,379686
1723482000,12-08-2024,1723482000,217.19,217.48,217.03,217.34,359570
1723482300,12-08-2024,1723482300,217.32,217.47,217.24,217.43,234867
1723482600,12-08-2024,1723482600,217.41,217.45,217.27,217.41,270142
1723482900,12-08-2024,1723482900,217.42,217.49,217.23,217.38,387963
1723483200,12-08-2024,1723483200,217.38,217.7,217.33,217.6,217159
1723483500,12-08-2024,1723483500,217.61,217.61,217.14,217.25,335874
1723483800,12-08-2024,1723483800,217.25,217.4,217.13,217.4,239778
1723484100,12-08-2024,1723484100,217.39,217.46,217.01,217.34,274156
1723484400,12-08-2024,1723484400,217.34,217.38,216.91,217.01,286982
1723484700,12-08-2024,1723484700,216.99,217.12,216.67,216.68,312761
1723485000,12-08-2024,1723485000,216.68,216.78,216.48,216.69,371218
1723485300,12-08-2024,1723485300,216.73,216.89,216.7,216.85,185455
1723485600,12-08-2024,1723485600,216.85,217.05,216.79,216.94,198022
1723485900,12-08-2024,1723485900,216.95,216.99,216.53,216.62,210562
1723486200,12-08-2024,1723486200,216.63,216.93,216.56,216.9,234932
1723486500,12-08-2024,1723486500,216.87,217.04,216.75,216.83,200041
1723486800,12-08-2024,1723486800,216.82,217.04,216.58,216.62,239099
1723487100,12-08-2024,1723487100,216.58,216.88,216.58,216.74,175820
1723487400,12-08-2024,1723487400,216.7,216.97,216.6,216.93,178178
1723487700,12-08-2024,1723487700,216.93,217.09,216.83,217.03,184605
1723488000,12-08-2024,1723488000,217.02,217.07,216.91,217.01,181101
1723488300,12-08-2024,1723488300,217.04,217.1,216.92,217.1,162075
1723488600,12-08-2024,1723488600,217.07,217.26,217.01,217.14,211989
1723488900,12-08-2024,1723488900,217.14,217.42,217.12,217.39,214390
1723489200,12-08-2024,1723489200,217.4,217.43,217.09,217.29,230101
1723489500,12-08-2024,1723489500,217.28,217.28,216.96,217.11,243228
1723489800,12-08-2024,1723489800,217.11,217.37,217.02,217.11,297985
1723490100,12-08-2024,1723490100,217.12,217.27,217.01,217.18,321598
1723490400,12-08-2024,1723490400,217.19,217.27,216.98,217.17,208992
1723490700,12-08-2024,1723490700,217.15,217.21,217.01,217.03,223622
1723491000,12-08-2024,1723491000,217.04,217.19,216.91,216.91,304747
1723491300,12-08-2024,1723491300,216.91,216.98,216.79,216.87,336369
1723491600,12-08-2024,1723491600,216.88,217.06,216.78,216.92,318955
1723491900,12-08-2024,1723491900,216.91,216.99,216.77,216.91,309702
1723492200,12-08-2024,1723492200,216.9,217.1,216.59,216.82,602240
1723492500,12-08-2024,1723492500,216.81,217.63,216.79,217.55,1307674
1723555800,13-08-2024,1723555800,219.1,221.03,219.01,220.95,4632401
1723556100,13-08-2024,1723556100,220.94,221.47,220.73,220.77,1197517
1723556400,13-08-2024,1723556400,220.78,220.79,220.02,220.42,833004
1723556700,13-08-2024,1723556700,220.44,220.71,220.12,220.56,907228
1723557000,13-08-2024,1723557000,220.55,220.62,220.21,220.54,468950
1723557300,13-08-2024,1723557300,220.55,221.31,220.24,221.13,866157
1723557600,13-08-2024,1723557600,221.13,221.71,220.74,221.65,634816
1723557900,13-08-2024,1723557900,221.67,221.7,220.9,220.96,574332
1723558200,13-08-2024,1723558200,220.97,221.51,220.72,220.8,555306
1723558500,13-08-2024,1723558500,220.78,220.9,220.3,220.7,456282
1723558800,13-08-2024,1723558800,220.71,221.1,220.65,221.07,399985
1723559100,13-08-2024,1723559100,221.08,221.12,220.82,221,331650
1723559400,13-08-2024,1723559400,220.99,221,220.33,220.51,377006
1723559700,13-08-2024,1723559700,220.51,220.71,220.41,220.53,340322
1723560000,13-08-2024,1723560000,220.54,220.61,220.31,220.43,398153
1723560300,13-08-2024,1723560300,220.44,220.75,220.26,220.73,512259
1723560600,13-08-2024,1723560600,220.74,221,220.72,220.93,401755
1723560900,13-08-2024,1723560900,220.93,221.07,220.85,220.97,385622
1723561200,13-08-2024,1723561200,220.99,221.09,220.91,221.01,267484
1723561500,13-08-2024,1723561500,221.01,221.28,220.97,221.1,412518
1723561800,13-08-2024,1723561800,221.09,221.5,221.01,221.39,398525
1723562100,13-08-2024,1723562100,221.38,221.43,221.07,221.21,295750
1723562400,13-08-2024,1723562400,221.21,221.3,221.01,221.07,291756
1723562700,13-08-2024,1723562700,221.07,221.15,220.97,221.05,244106
1723563000,13-08-2024,1723563000,221.05,221.09,220.89,221.01,267725
1723563300,13-08-2024,1723563300,221.02,221.2,220.99,221.14,295495
1723563600,13-08-2024,1723563600,221.12,221.25,221.08,221.21,240301
1723563900,13-08-2024,1723563900,221.22,221.43,221.11,221.39,222784
1723564200,13-08-2024,1723564200,221.38,221.59,221.26,221.58,1004933
1723564500,13-08-2024,1723564500,221.58,221.6,221.01,221.12,338712
1723564800,13-08-2024,1723564800,221.11,221.11,220.92,220.98,284480
1723565100,13-08-2024,1723565100,220.98,221.21,220.93,221.08,201901
1723565400,13-08-2024,1723565400,221.08,221.15,221,221.12,214995
1723565700,13-08-2024,1723565700,221.13,221.29,221.04,221.26,194766
1723566000,13-08-2024,1723566000,221.27,221.44,221.19,221.26,204519
1723566300,13-08-2024,1723566300,221.27,221.31,221.04,221.11,220632
1723566600,13-08-2024,1723566600,221.09,221.15,220.96,221.07,205468
1723566900,13-08-2024,1723566900,221.07,221.19,220.98,221.15,229179
1723567200,13-08-2024,1723567200,221.15,221.4,221.14,221.38,211875
1723567500,13-08-2024,1723567500,221.38,221.57,221.34,221.54,314641
1723567800,13-08-2024,1723567800,221.55,221.55,221.38,221.44,231862
1723568100,13-08-2024,1723568100,221.45,221.59,221.41,221.59,209362
1723568400,13-08-2024,1723568400,221.57,221.6,221.4,221.51,257648
1723568700,13-08-2024,1723568700,221.51,221.79,221.49,221.78,398526
1723569000,13-08-2024,1723569000,221.79,221.8,221.68,221.77,208839
1723569300,13-08-2024,1723569300,221.76,221.79,221.55,221.71,226306
1723569600,13-08-2024,1723569600,221.71,221.74,221.61,221.62,176616
1723569900,13-08-2024,1723569900,221.61,221.69,221.58,221.69,155158
1723570200,13-08-2024,1723570200,221.69,221.89,221.56,221.58,301461
1723570500,13-08-2024,1723570500,221.58,221.6,221.48,221.51,220742
1723570800,13-08-2024,1723570800,221.52,221.55,221.31,221.42,265556
1723571100,13-08-2024,1723571100,221.42,221.45,220.57,221.02,514852
1723571400,13-08-2024,1723571400,221.01,221.03,220.81,220.92,220601
1723571700,13-08-2024,1723571700,220.9,221.03,220.82,220.91,193061
1723572000,13-08-2024,1723572000,220.93,220.96,220.76,220.85,216184
1723572300,13-08-2024,1723572300,220.85,221.18,220.76,221.17,270806
1723572600,13-08-2024,1723572600,221.16,221.18,221.06,221.1,170839
1723572900,13-08-2024,1723572900,221.1,221.19,220.71,221.01,242008
1723573200,13-08-2024,1723573200,221.01,221.33,220.98,221.33,199551
1723573500,13-08-2024,1723573500,221.33,221.38,221.12,221.22,224587
1723573800,13-08-2024,1723573800,221.25,221.3,221.2,221.23,155907
1723574100,13-08-2024,1723574100,221.24,221.43,221.24,221.4,202284
1723574400,13-08-2024,1723574400,221.4,221.43,221.26,221.33,188062
1723574700,13-08-2024,1723574700,221.34,221.46,221.31,221.44,135334
1723575000,13-08-2024,1723575000,221.43,221.48,221.27,221.46,150784
1723575300,13-08-2024,1723575300,221.45,221.45,221.21,221.23,202606
1723575600,13-08-2024,1723575600,221.23,221.3,221.05,221.07,206261
